Index: 0, Similarity Score: 1.0000, Filename: MVNCGT-0001-JLP1751YAR7000002_orig.graphml
Index: 207, Similarity Score: 0.9919, Filename: MVNCGT-0071-JLP174GWR6E000001_orig.graphml

Index: 268, Similarity Score: 1.0000, Filename: MVNCGT-0090-JP17956TH600AB_orig.graphml
Index: 266, Similarity Score: 0.9870, Filename: MVNCGT-0090-JLP174KRZ97000002_orig.graphml

Index: 269, Similarity Score: 1.0000, Filename: MVNCGT-0091-JLP174KNTP2000002_orig.graphml
Index: 65, Similarity Score: 0.9827, Filename: MVNCGT-0030-JP17949YA800AB_orig.graphml

Index: 270, Similarity Score: 1.0000, Filename: MVNCGT-0091-JP178PY41W00AA_orig.graphml
Index: 87, Similarity Score: 0.9819, Filename: MVNCGT-0036-JLP177DSC97000002_orig.graphml

Index: 271, Similarity Score: 1.0000, Filename: MVNCGT-0091-JP1795F2JK00AB_orig.graphml
Index: 137, Similarity Score: 0.9885, Filename: MVNCGT-0054-JLP177JJXYS000002_orig.graphml

Index: 272, Similarity Score: 1.0000, Filename: MVNCGT-0092-JLP175GBE8P000001_orig.graphml
Index: 351, Similarity Score: 0.9876, Filename: MVNCGT-0110-JP178PFJ5T00AB_orig.graphml

Index: 273, Similarity Score: 1.0000, Filename: MVNCGT-0092-JP178P8UW500AB_orig.graphml
Index: 326, Similarity Score: 0.9949, Filename: MVNCGT-0107-JP1797FFS300AA_orig.graphml

Index: 427, Similarity Score: 1.0000, Filename: MVNCGT-0122-JLP174UX8E7000002_orig.graphml
Index: 274, Similarity Score: 1.0000, Filename: MVNCGT-0093-JLP174K0CBB000002_orig.graphml

Index: 275, Similarity Score: 1.0000, Filename: MVNCGT-0093-JLP175GM5HB000001_orig.graphml
Index: 215, Similarity Score: 0.9879, Filename: MVNCGT-0073-JLP1768T6HN000002_orig.graphml

Index: 276, Similarity Score: 1.0000, Filename: MVNCGT-0093-JP178PX4ER00AA_orig.graphml
Index: 116, Similarity Score: 0.9885, Filename: MVNCGT-0047-JLP177HLJ5T000002_orig.graphml

Index: 277, Similarity Score: 1.0000, Filename: MVNCGT-0094-JLP174KXMZ6000002_orig.graphml
Index: 278, Similarity Score: 1.0000, Filename: MVNCGT-0094-JLP174KXMZ6001002_orig.graphml

Index: 278, Similarity Score: 1.0000, Filename: MVNCGT-0094-JLP174KXMZ6001002_orig.graphml
Index: 277, Similarity Score: 1.0000, Filename: MVNCGT-0094-JLP174KXMZ6000002_orig.graphml

Index: 279, Similarity Score: 1.0000, Filename: MVNCGT-0094-JLP175GBDRU000001_orig.graphml
Index: 430, Similarity Score: 0.9845, Filename: MVNCGT-0124-JLP176E75ZS000002_orig.graphml

Index: 280, Similarity Score: 1.0000, Filename: MVNCGT-0094-JLP176C4ZCU000002_orig.graphml
Index: 351, Similarity Score: 0.9886, Filename: MVNCGT-0110-JP178PFJ5T00AB_orig.graphml

Index: 281, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW000002_orig.graphml
Index: 283, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW002001_orig.graphml

Index: 282, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW001001_orig.graphml
Index: 283, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW002001_orig.graphml

Index: 283, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW002001_orig.graphml
Index: 286, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW005001_orig.graphml

Index: 284, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW003001_orig.graphml
Index: 282, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW001001_orig.graphml

Index: 285, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW004001_orig.graphml
Index: 284, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW003001_orig.graphml

Index: 286, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW005001_orig.graphml
Index: 283, Similarity Score: 1.0000, Filename: MVNCGT-0095-JLP174L2UKW002001_orig.graphml

Index: 287, Similarity Score: 1.0000, Filename: MVNCGT-0095-JP178PMRY300AA_orig.graphml
Index: 37, Similarity Score: 0.9970, Filename: MVNCGT-0016-JP1791C6L800AB_orig.graphml

Index: 288, Similarity Score: 1.0000, Filename: MVNCGT-0096-JLP174LPT4C000002_orig.graphml
Index: 295, Similarity Score: 0.9884, Filename: MVNCGT-0099-JLP174LMXP9000002_orig.graphml

Index: 289, Similarity Score: 1.0000, Filename: MVNCGT-0096-JP178P08JC00AB_orig.graphml
Index: 224, Similarity Score: 0.9994, Filename: MVNCGT-0076-JP178PJ5XW00AB_orig.graphml

Index: 290, Similarity Score: 1.0000, Filename: MVNCGT-0097-JLP174LC89T000002_orig.graphml
Index: 249, Similarity Score: 0.9991, Filename: MVNCGT-0083-JLP174KLTE1000002_orig.graphml

Index: 291, Similarity Score: 1.0000, Filename: MVNCGT-0097-JP178PMKSJ00AA_orig.graphml
Index: 351, Similarity Score: 0.9946, Filename: MVNCGT-0110-JP178PFJ5T00AB_orig.graphml

Index: 292, Similarity Score: 1.0000, Filename: MVNCGT-0098-JLP174LT7RB000002_orig.graphml
Index: 295, Similarity Score: 1.0000, Filename: MVNCGT-0099-JLP174LMXP9000002_orig.graphml

Index: 293, Similarity Score: 1.0000, Filename: MVNCGT-0098-JP178PPUX300AB_orig.graphml
Index: 324, Similarity Score: 0.9934, Filename: MVNCGT-0107-JLP175KH5Y9001001_orig.graphml

Index: 294, Similarity Score: 1.0000, Filename: MVNCGT-0098-JP1796G13J00AC_orig.graphml
Index: 212, Similarity Score: 0.9915, Filename: MVNCGT-0073-JLP174H8AX5000002_orig.graphml

Index: 295, Similarity Score: 1.0000, Filename: MVNCGT-0099-JLP174LMXP9000002_orig.graphml
Index: 292, Similarity Score: 1.0000, Filename: MVNCGT-0098-JLP174LT7RB000002_orig.graphml

Index: 296, Similarity Score: 1.0000, Filename: MVNCGT-0099-JP178PX2ZA00AB_orig.graphml
Index: 38, Similarity Score: 0.9956, Filename: MVNCGT-0017-JLP174DGBF4000002_orig.graphml

Index: 297, Similarity Score: 1.0000, Filename: MVNCGT-0099-JP179651KU00AB_orig.graphml
Index: 300, Similarity Score: 0.9749, Filename: MVNCGT-0100-JP1796TPFJ00AB_orig.graphml

Index: 298, Similarity Score: 1.0000, Filename: MVNCGT-0100-JLP174L6HRR000002_orig.graphml
Index: 265, Similarity Score: 0.9862, Filename: MVNCGT-0089-JP1795NHZ000AB_orig.graphml

Index: 299, Similarity Score: 1.0000, Filename: MVNCGT-0100-JP178P7JHH00AB_orig.graphml
Index: 83, Similarity Score: 0.9916, Filename: MVNCGT-0035-JLP1765H0RN000002_orig.graphml

Index: 300, Similarity Score: 1.0000, Filename: MVNCGT-0100-JP1796TPFJ00AB_orig.graphml
Index: 96, Similarity Score: 0.9833, Filename: MVNCGT-0039-JLP174EPWSW000002_orig.graphml

Index: 301, Similarity Score: 1.0000, Filename: MVNCGT-0101-JLP174L63CF000002_orig.graphml
Index: 239, Similarity Score: 0.9882, Filename: MVNCGT-0080-JLP1769JT36000002_orig.graphml

Index: 302, Similarity Score: 1.0000, Filename: MVNCGT-0101-JP1796ADNT00AB_orig.graphml
Index: 28, Similarity Score: 0.9959, Filename: MVNCGT-0010-JP1791JTM500AB_orig.graphml

Index: 303, Similarity Score: 1.0000, Filename: MVNCGT-0102-JLP174L2U8W000001_orig.graphml
Index: 238, Similarity Score: 0.9939, Filename: MVNCGT-0080-JLP174H5LES000001_orig.graphml

Index: 304, Similarity Score: 1.0000, Filename: MVNCGT-0102-JP178PBDRF00AB_orig.graphml
Index: 395, Similarity Score: 0.9931, Filename: MVNCGT-0118-JLP176DF6U3000002_orig.graphml

Index: 305, Similarity Score: 1.0000, Filename: MVNCGT-0102-JP1796SX0M00AB_orig.graphml
Index: 119, Similarity Score: 0.9827, Filename: MVNCGT-0048-JP17944YGU00AB_orig.graphml

Index: 306, Similarity Score: 1.0000, Filename: MVNCGT-0103-JLP174LHX78000002_orig.graphml
Index: 3, Similarity Score: 0.9998, Filename: MVNCGT-0002-JLP1752ETSZ000002_orig.graphml

Index: 307, Similarity Score: 1.0000, Filename: MVNCGT-0103-JP178PUMGM00AB_orig.graphml
Index: 317, Similarity Score: 1.0000, Filename: MVNCGT-0105-JP178PF8CM00AB_orig.graphml

Index: 308, Similarity Score: 1.0000, Filename: MVNCGT-0103-JP17965CY900AB_orig.graphml
Index: 358, Similarity Score: 0.9668, Filename: MVNCGT-0111-JP178PUT0700AA_orig.graphml

Index: 309, Similarity Score: 1.0000, Filename: MVNCGT-0104-JLP174L08HC000002_orig.graphml
Index: 242, Similarity Score: 0.9765, Filename: MVNCGT-0080-JP1795MY9Z00AB_orig.graphml

Index: 310, Similarity Score: 1.0000, Filename: MVNCGT-0104-JLP176CW5J5000005_orig.graphml
Index: 236, Similarity Score: 0.9952, Filename: MVNCGT-0079-JP178PP87H00AB_orig.graphml

Index: 312, Similarity Score: 1.0000, Filename: MVNCGT-0104-JP1796EBP202AB_orig.graphml
Index: 315, Similarity Score: 1.0000, Filename: MVNCGT-0104-JP1796EBP205AB_orig.graphml

Index: 312, Similarity Score: 1.0000, Filename: MVNCGT-0104-JP1796EBP202AB_orig.graphml
Index: 315, Similarity Score: 1.0000, Filename: MVNCGT-0104-JP1796EBP205AB_orig.graphml

Index: 312, Similarity Score: 1.0000, Filename: MVNCGT-0104-JP1796EBP202AB_orig.graphml
Index: 315, Similarity Score: 1.0000, Filename: MVNCGT-0104-JP1796EBP205AB_orig.graphml

Index: 312, Similarity Score: 1.0000, Filename: MVNCGT-0104-JP1796EBP202AB_orig.graphml
Index: 315, Similarity Score: 1.0000, Filename: MVNCGT-0104-JP1796EBP205AB_orig.graphml

Index: 312, Similarity Score: 1.0000, Filename: MVNCGT-0104-JP1796EBP202AB_orig.graphml
Index: 315, Similarity Score: 1.0000, Filename: MVNCGT-0104-JP1796EBP205AB_orig.graphml

Index: 316, Similarity Score: 1.0000, Filename: MVNCGT-0105-JLP174MDRJR000001_orig.graphml
Index: 285, Similarity Score: 0.9938, Filename: MVNCGT-0095-JLP174L2UKW004001_orig.graphml

Index: 317, Similarity Score: 1.0000, Filename: MVNCGT-0105-JP178PF8CM00AB_orig.graphml
Index: 307, Similarity Score: 1.0000, Filename: MVNCGT-0103-JP178PUMGM00AB_orig.graphml

Index: 318, Similarity Score: 1.0000, Filename: MVNCGT-0105-JP1796ACFT00AA_orig.graphml
Index: 104, Similarity Score: 0.9826, Filename: MVNCGT-0041-JP1794AS1S00AB_orig.graphml

Index: 319, Similarity Score: 1.0000, Filename: MVNCGT-0106-JLP174MRSUP000002_orig.graphml
Index: 326, Similarity Score: 0.9865, Filename: MVNCGT-0107-JP1797FFS300AA_orig.graphml

Index: 320, Similarity Score: 1.0000, Filename: MVNCGT-0106-JLP175K90F0000002_orig.graphml
Index: 42, Similarity Score: 0.9905, Filename: MVNCGT-0021-JP1791T1U900AB_orig.graphml

Index: 321, Similarity Score: 1.0000, Filename: MVNCGT-0106-JP1796C3U700AB_orig.graphml
Index: 83, Similarity Score: 0.9999, Filename: MVNCGT-0035-JLP1765H0RN000002_orig.graphml

Index: 322, Similarity Score: 1.0000, Filename: MVNCGT-0107-JLP174RNSSK000002_orig.graphml
Index: 91, Similarity Score: 0.9800, Filename: MVNCGT-0037-JLP177DY9J0000002_orig.graphml

Index: 323, Similarity Score: 1.0000, Filename: MVNCGT-0107-JLP175KH5Y9000002_orig.graphml
Index: 324, Similarity Score: 1.0000, Filename: MVNCGT-0107-JLP175KH5Y9001001_orig.graphml

Index: 324, Similarity Score: 1.0000, Filename: MVNCGT-0107-JLP175KH5Y9001001_orig.graphml
Index: 323, Similarity Score: 1.0000, Filename: MVNCGT-0107-JLP175KH5Y9000002_orig.graphml

Index: 325, Similarity Score: 1.0000, Filename: MVNCGT-0107-JP178PUTB200AA_orig.graphml
Index: 195, Similarity Score: 0.9794, Filename: MVNCGT-0068-JP178P05NH00AB_orig.graphml

Index: 326, Similarity Score: 1.0000, Filename: MVNCGT-0107-JP1797FFS300AA_orig.graphml
Index: 273, Similarity Score: 0.9949, Filename: MVNCGT-0092-JP178P8UW500AB_orig.graphml

Index: 327, Similarity Score: 1.0000, Filename: MVNCGT-0108-JLP174RYJCE000002_orig.graphml
Index: 295, Similarity Score: 1.0000, Filename: MVNCGT-0099-JLP174LMXP9000002_orig.graphml

Index: 328, Similarity Score: 1.0000, Filename: MVNCGT-0108-JLP175KED2H000002_orig.graphml
Index: 145, Similarity Score: 0.9873, Filename: MVNCGT-0056-JLP17667B5J000002_orig.graphml

Index: 329, Similarity Score: 1.0000, Filename: MVNCGT-0108-JP178PRZXX00AB_orig.graphml
Index: 170, Similarity Score: 0.9905, Filename: MVNCGT-0063-JP178PB6B300AA_orig.graphml

Index: 330, Similarity Score: 1.0000, Filename: MVNCGT-0109-JLP174RNHYW000002_orig.graphml
Index: 372, Similarity Score: 1.0000, Filename: MVNCGT-0116-JLP174RG5HX000002_orig.graphml

Index: 331, Similarity Score: 1.0000, Filename: MVNCGT-0109-JLP175K6299000002_orig.graphml
Index: 332, Similarity Score: 1.0000, Filename: MVNCGT-0109-JLP175K6299001001_orig.graphml

Index: 332, Similarity Score: 1.0000, Filename: MVNCGT-0109-JLP175K6299001001_orig.graphml
Index: 331, Similarity Score: 1.0000, Filename: MVNCGT-0109-JLP175K6299000002_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 340, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG07AA_orig.graphml
Index: 347, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP178PDBFG0EAA_orig.graphml

Index: 349, Similarity Score: 1.0000, Filename: MVNCGT-0109-JP17975SDK00AA_orig.graphml
Index: 358, Similarity Score: 0.9676, Filename: MVNCGT-0111-JP178PUT0700AA_orig.graphml

Index: 350, Similarity Score: 1.0000, Filename: MVNCGT-0110-JLP175PTMAR000002_orig.graphml
Index: 70, Similarity Score: 0.9848, Filename: MVNCGT-0032-JLP174DYA8J000002_orig.graphml

Index: 351, Similarity Score: 1.0000, Filename: MVNCGT-0110-JP178PFJ5T00AB_orig.graphml
Index: 291, Similarity Score: 0.9946, Filename: MVNCGT-0097-JP178PMKSJ00AA_orig.graphml

Index: 352, Similarity Score: 1.0000, Filename: MVNCGT-0110-JP1797UXAT00AB_orig.graphml
Index: 206, Similarity Score: 0.9844, Filename: MVNCGT-0070-JP1795UW2100AB_orig.graphml

Index: 353, Similarity Score: 1.0000, Filename: MVNCGT-0111-JLP174RF062000002_orig.graphml
Index: 360, Similarity Score: 0.9998, Filename: MVNCGT-0112-JLP174R4051000002_orig.graphml

Index: 357, Similarity Score: 1.0000, Filename: MVNCGT-0111-JLP175PN90U003002_orig.graphml
Index: 356, Similarity Score: 1.0000, Filename: MVNCGT-0111-JLP175PN90U002002_orig.graphml

Index: 357, Similarity Score: 1.0000, Filename: MVNCGT-0111-JLP175PN90U003002_orig.graphml
Index: 356, Similarity Score: 1.0000, Filename: MVNCGT-0111-JLP175PN90U002002_orig.graphml

Index: 357, Similarity Score: 1.0000, Filename: MVNCGT-0111-JLP175PN90U003002_orig.graphml
Index: 356, Similarity Score: 1.0000, Filename: MVNCGT-0111-JLP175PN90U002002_orig.graphml

Index: 357, Similarity Score: 1.0000, Filename: MVNCGT-0111-JLP175PN90U003002_orig.graphml
Index: 356, Similarity Score: 1.0000, Filename: MVNCGT-0111-JLP175PN90U002002_orig.graphml

Index: 358, Similarity Score: 1.0000, Filename: MVNCGT-0111-JP178PUT0700AA_orig.graphml
Index: 161, Similarity Score: 0.9895, Filename: MVNCGT-0060-JP178NFUK900AB_orig.graphml

Index: 359, Similarity Score: 1.0000, Filename: MVNCGT-0111-JP1797EPZC00AA_orig.graphml
Index: 48, Similarity Score: 0.9654, Filename: MVNCGT-0024-JP1791D8YN00AB_orig.graphml

Index: 360, Similarity Score: 1.0000, Filename: MVNCGT-0112-JLP174R4051000002_orig.graphml
Index: 353, Similarity Score: 0.9998, Filename: MVNCGT-0111-JLP174RF062000002_orig.graphml

Index: 361, Similarity Score: 1.0000, Filename: MVNCGT-0112-JP178PT2K400AA_orig.graphml
Index: 432, Similarity Score: 0.9926, Filename: MVNCGT-0125-JLP175XJDBX000001_orig.graphml

Index: 362, Similarity Score: 1.0000, Filename: MVNCGT-0112-JP1797WHHH00AB_orig.graphml
Index: 216, Similarity Score: 0.9928, Filename: MVNCGT-0073-JP178P3C1500AB_orig.graphml

Index: 363, Similarity Score: 1.0000, Filename: MVNCGT-0113-JLP176DLUF4000002_orig.graphml
Index: 30, Similarity Score: 0.9985, Filename: MVNCGT-0012-JP1791P6T200AB_orig.graphml

Index: 364, Similarity Score: 1.0000, Filename: MVNCGT-0113-JP178P6RUF00AB_orig.graphml
Index: 45, Similarity Score: 0.9957, Filename: MVNCGT-0023-JLP174DBTF1000002_orig.graphml

Index: 365, Similarity Score: 1.0000, Filename: MVNCGT-0113-JP17975WN100AD_orig.graphml
Index: 76, Similarity Score: 0.9755, Filename: MVNCGT-0033-JP178A1U9P00AB_orig.graphml

Index: 366, Similarity Score: 1.0000, Filename: MVNCGT-0114-JLP174RSW7W001001_orig.graphml
Index: 369, Similarity Score: 1.0000, Filename: MVNCGT-0115-JLP174REC03000001_orig.graphml

Index: 367, Similarity Score: 1.0000, Filename: MVNCGT-0114-JLP176D38S0000002_orig.graphml
Index: 197, Similarity Score: 0.9861, Filename: MVNCGT-0069-JLP174F7GWW000002_orig.graphml

Index: 368, Similarity Score: 1.0000, Filename: MVNCGT-0114-JP17975EH300AB_orig.graphml
Index: 169, Similarity Score: 0.9960, Filename: MVNCGT-0063-JLP1766KTHS000002_orig.graphml

Index: 369, Similarity Score: 1.0000, Filename: MVNCGT-0115-JLP174REC03000001_orig.graphml
Index: 366, Similarity Score: 1.0000, Filename: MVNCGT-0114-JLP174RSW7W001001_orig.graphml

Index: 370, Similarity Score: 1.0000, Filename: MVNCGT-0115-JLP176DE91C000002_orig.graphml
Index: 49, Similarity Score: 0.9950, Filename: MVNCGT-0025-JLP174D77BX000002_orig.graphml

Index: 371, Similarity Score: 1.0000, Filename: MVNCGT-0115-JP1797GSZ500AB_orig.graphml
Index: 15, Similarity Score: 0.9922, Filename: MVNCGT-0006-JP1791D8K800AB_orig.graphml

Index: 372, Similarity Score: 1.0000, Filename: MVNCGT-0116-JLP174RG5HX000002_orig.graphml
Index: 330, Similarity Score: 1.0000, Filename: MVNCGT-0109-JLP174RNHYW000002_orig.graphml

Index: 390, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330KAB_orig.graphml
Index: 388, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330HAB_orig.graphml

Index: 390, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330KAB_orig.graphml
Index: 388, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330HAB_orig.graphml

Index: 390, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330KAB_orig.graphml
Index: 388, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330HAB_orig.graphml

Index: 387, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330FAB_orig.graphml
Index: 386, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330EAB_orig.graphml

Index: 381, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R093308AB_orig.graphml
Index: 389, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330JAB_orig.graphml

Index: 387, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330FAB_orig.graphml
Index: 386, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330EAB_orig.graphml

Index: 380, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R093307AB_orig.graphml
Index: 392, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330WAB_orig.graphml

Index: 380, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R093307AB_orig.graphml
Index: 392, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330WAB_orig.graphml

Index: 381, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R093308AB_orig.graphml
Index: 389, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330JAB_orig.graphml

Index: 390, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330KAB_orig.graphml
Index: 388, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330HAB_orig.graphml

Index: 381, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R093308AB_orig.graphml
Index: 389, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330JAB_orig.graphml

Index: 380, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R093307AB_orig.graphml
Index: 392, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330WAB_orig.graphml

Index: 381, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R093308AB_orig.graphml
Index: 389, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330JAB_orig.graphml

Index: 387, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330FAB_orig.graphml
Index: 386, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330EAB_orig.graphml

Index: 387, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330FAB_orig.graphml
Index: 386, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330EAB_orig.graphml

Index: 390, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330KAB_orig.graphml
Index: 388, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330HAB_orig.graphml

Index: 381, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R093308AB_orig.graphml
Index: 389, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330JAB_orig.graphml

Index: 390, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330KAB_orig.graphml
Index: 388, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330HAB_orig.graphml

Index: 387, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330FAB_orig.graphml
Index: 386, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330EAB_orig.graphml

Index: 380, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R093307AB_orig.graphml
Index: 392, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP178R09330WAB_orig.graphml

Index: 393, Similarity Score: 1.0000, Filename: MVNCGT-0116-JP1797C53U00AB_orig.graphml
Index: 54, Similarity Score: 0.9972, Filename: MVNCGT-0026-JP1791RAM200AB_orig.graphml

Index: 394, Similarity Score: 1.0000, Filename: MVNCGT-0117-JLP176DL8P2000002_orig.graphml
Index: 413, Similarity Score: 0.9975, Filename: MVNCGT-0120-JLP176EY4FU000002_orig.graphml

Index: 395, Similarity Score: 1.0000, Filename: MVNCGT-0118-JLP176DF6U3000002_orig.graphml
Index: 443, Similarity Score: 0.9993, Filename: MVNCGT-0128-JLP176E4ZPX000001_orig.graphml

Index: 396, Similarity Score: 1.0000, Filename: MVNCGT-0118-JP178R696E00AB_orig.graphml
Index: 37, Similarity Score: 0.9813, Filename: MVNCGT-0016-JP1791C6L800AB_orig.graphml

Index: 409, Similarity Score: 1.0000, Filename: MVNCGT-0118-JP17975CC10ZAA_orig.graphml
Index: 397, Similarity Score: 1.0000, Filename: MVNCGT-0118-JP17975CC10AAA_orig.graphml

Index: 398, Similarity Score: 1.0000, Filename: MVNCGT-0118-JP17975CC10EAA_orig.graphml
Index: 400, Similarity Score: 1.0000, Filename: MVNCGT-0118-JP17975CC100AA_orig.graphml

Index: 399, Similarity Score: 1.0000, Filename: MVNCGT-0118-JP17975CC10MAA_orig.graphml
Index: 401, Similarity Score: 1.0000, Filename: MVNCGT-0118-JP17975CC101AA_orig.graphml

Index: 398, Similarity Score: 1.0000, Filename: MVNCGT-0118-JP17975CC10EAA_orig.graphml
Index: 400, Similarity Score: 1.0000, Filename: MVNCGT-0118-JP17975CC100AA_orig.graphml

Index: 399, Similarity Score: 1.0000, Filename: MVNCGT-0118-JP17975CC10MAA_orig.graphml
